# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
         -9.18459230          0.26175396
         -9.17558779          0.27012154
         -9.16658329          0.27876774
         -9.15757879          0.28834716
         -9.14857429          0.29848438
         -9.13956978          0.30893210
         -9.13056528          0.31971299
         -9.12156078          0.33094532
         -9.11255628          0.34203531
         -9.10355178          0.35316317
         -9.09454727          0.36432890
         -9.08554277          0.37553250
         -9.07653827          0.38683216
         -9.06753377          0.39830798
         -9.05852926          0.40998374
         -9.04952476          0.42208037
         -9.04052026          0.43480556
         -9.03151576          0.44815931
         -9.02251126          0.46208120
         -9.01350675          0.47642099
         -9.00450225          0.49122385
         -8.99549775          0.50656414
         -8.98649325          0.52246645
         -8.97748874          0.53891467
         -8.96848424          0.55590300
         -8.95947974          0.57343144
         -8.95047524          0.59146132
         -8.94147074          0.61093843
         -8.93246623          0.63305621
         -8.92346173          0.65763199
         -8.91445723          0.68498030
         -8.90545273          0.71483330
         -8.89644822          0.73935386
         -8.88744372          0.75673204
         -8.87843922          0.78083026
         -8.86943472          0.80895476
         -8.86043022          0.83883796
         -8.85142571          0.87055035
         -8.84242121          0.90289100
         -8.83341671          0.93698607
         -8.82441221          0.97292732
         -8.81540770          1.01349698
         -8.80640320          1.05922908
         -8.79739870          1.11003382
         -8.78839420          1.16938107
         -8.77938969          1.24632836
         -8.77038519          1.31450551
         -8.76138069          1.36354286
         -8.75237619          1.41424638
         -8.74337169          1.46559980
         -8.73436718          1.51402072
         -8.72536268          1.55145922
         -8.71635818          1.57162510
         -8.70735368          1.60946820
         -8.69834917          1.64916477
         -8.68934467          1.68738700
         -8.68034017          1.72691382
         -8.67133567          1.76540207
         -8.66233117          1.80323723
         -8.65332666          1.84893441
         -8.64432216          1.87407440
         -8.63531766          1.90935947
         -8.62631316          1.97200225
         -8.61730865          2.03936624
         -8.60830415          2.12048038
         -8.59929965          2.29364980
         -8.59029515          2.36450620
         -8.58129065          2.40885559
         -8.57228614          2.44315386
         -8.56328164          2.46201204
         -8.55427714          2.48447659
         -8.54527264          2.50331104
         -8.53626813          2.48015772
         -8.52726363          2.41034219
         -8.51825913          2.32444580
         -8.50925463          2.30626962
         -8.50025013          2.30315880
         -8.49124562          2.30428797
         -8.48224112          2.30907956
         -8.47323662          2.31602935
         -8.46423212          2.32028040
         -8.45522761          2.31951300
         -8.44622311          2.31391865
         -8.43721861          2.30481041
         -8.42821411          2.28107687
         -8.41920960          2.27568139
         -8.41020510          2.26612889
         -8.40120060          2.23715606
         -8.39219610          2.21617049
         -8.38319160          2.19294445
         -8.37418709          2.17208344
         -8.36518259          2.15560572
         -8.35617809          2.14529906
         -8.34717359          2.14185222
         -8.33816908          2.14409112
         -8.32916458          2.07796268
         -8.32016008          2.08292248
         -8.31115558          2.08554627
         -8.30215108          2.08740377
         -8.29314657          2.08911635
         -8.28414207          2.08139369
         -8.27513757          2.07892732
         -8.26613307          2.09335561
         -8.25712856          2.11176389
         -8.24812406          2.13193892
         -8.23911956          2.15127562
         -8.23011506          2.16972599
         -8.22111056          2.19072244
         -8.21210605          2.21489340
         -8.20310155          2.23786543
         -8.19409705          2.26110978
         -8.18509255          2.28562918
         -8.17608804          2.31159656
         -8.16708354          2.34244066
         -8.15807904          2.37751960
         -8.14907454          2.41584473
         -8.14007004          2.45249289
         -8.13106553          2.48569166
         -8.12206103          2.51839771
         -8.11305653          2.55629262
         -8.10405203          2.60913821
         -8.09504752          2.68045024
         -8.08604302          2.77540168
         -8.07703852          2.88674545
         -8.06803402          2.98129845
         -8.05902951          3.04933421
         -8.05002501          3.09023399
         -8.04102051          3.06236814
         -8.03201601          3.01363766
         -8.02301151          2.98408076
         -8.01400700          2.97111441
         -8.00500250          2.96632479
         -7.99599800          2.96467706
         -7.98699350          2.96450881
         -7.97798899          2.97326650
         -7.96898449          2.99320573
         -7.95997999          3.09362032
         -7.95097549          3.16914991
         -7.94197099          3.07079338
         -7.93296648          2.88394103
         -7.92396198          2.78939153
         -7.91495748          2.71581637
         -7.90595298          2.66127160
         -7.89694847          2.63788418
         -7.88794397          2.64748446
         -7.87893947          2.68263448
         -7.86993497          2.94474207
         -7.86093047          2.70730732
         -7.85192596          2.56260636
         -7.84292146          2.50496099
         -7.83391696          2.46362898
         -7.82491246          2.43030483
         -7.81590795          2.39911240
         -7.80690345          2.36121168
         -7.79789895          2.33382229
         -7.78889445          2.36174394
         -7.77988994          2.44417451
         -7.77088544          2.53705111
         -7.76188094          2.66279686
         -7.75287644          2.82756735
         -7.74387194          3.11927432
         -7.73486743          3.53672072
         -7.72586293          3.79537685
         -7.71685843          3.96838718
         -7.70785393          4.13420003
         -7.69884942          4.31117040
         -7.68984492          4.47366456
         -7.68084042          4.63090358
         -7.67183592          4.81584603
         -7.66283142          5.12631596
         -7.65382691          5.46492755
         -7.64482241          5.88509902
         -7.63581791          6.51969431
         -7.62681341          7.14821641
         -7.61780890          7.84394408
         -7.60880440          8.71743556
         -7.59979990          9.36277559
         -7.59079540          9.38038650
         -7.58179090          8.41701434
         -7.57278639          7.62717832
         -7.56378189          7.15712014
         -7.55477739          6.65538598
         -7.54577289          6.27500919
         -7.53676838          5.88024727
         -7.52776388          5.52614472
         -7.51875938          5.22119509
         -7.50975488          4.87914462
         -7.50075038          4.65285435
         -7.49174587          4.52804728
         -7.48274137          4.46760508
         -7.47373687          4.45876963
         -7.46473237          4.53083625
         -7.45572786          4.83980708
         -7.44672336          5.33315937
         -7.43771886          6.03730790
         -7.42871436          6.68744604
         -7.41970985          7.05517527
         -7.41070535          7.14277059
         -7.40170085          7.63011739
         -7.39269635          8.19945387
         -7.38369185          8.62129703
         -7.37468734          8.77971386
         -7.36568284          8.62671403
         -7.35667834          8.23499318
         -7.34767384          7.98490166
         -7.33866933          7.72103537
         -7.32966483          7.09763375
         -7.32066033          6.88938578
         -7.31165583          6.75354009
         -7.30265133          6.56545139
         -7.29364682          6.40512188
         -7.28464232          6.44835778
         -7.27563782          6.26759243
         -7.26663332          5.99755239
         -7.25762881          5.78154848
         -7.24862431          5.56329498
         -7.23961981          5.35981138
         -7.23061531          5.29373138
         -7.22161081          5.19635659
         -7.21260630          5.44738318
         -7.20360180          5.54628795
         -7.19459730          5.46660928
         -7.18559280          5.49177706
         -7.17658829          5.27186853
         -7.16758379          5.49870606
         -7.15857929          6.86717595
         -7.14957479          7.47052561
         -7.14057029          7.80046316
         -7.13156578          6.89578560
         -7.12256128          6.40097011
         -7.11355678          6.22770234
         -7.10455228          6.03000407
         -7.09554777          5.85634288
         -7.08654327          5.80497385
         -7.07753877          5.90949674
         -7.06853427          6.25765129
         -7.05952976          6.86379567
         -7.05052526          7.38518404
         -7.04152076          7.93602124
         -7.03251626          8.27559050
         -7.02351176          8.05070559
         -7.01450725          7.81752083
         -7.00550275          8.58166612
         -6.99649825          7.22001422
         -6.98749375          6.68351771
         -6.97848924          6.30176054
         -6.96948474          5.95852646
         -6.96048024          6.02608645
         -6.95147574          6.45492106
         -6.94247124          7.36489215
         -6.93346673          8.63802454
         -6.92446223          9.62025494
         -6.91545773         10.16985607
         -6.90645323          9.61743724
         -6.89744872          9.29014688
         -6.88844422          9.63056319
         -6.87943972          9.99961926
         -6.87043522         12.25113422
         -6.86143072         13.63776219
         -6.85242621         14.38126990
         -6.84342171         15.47487052
         -6.83441721         12.39058013
         -6.82541271         11.62660663
         -6.81640820         11.02477191
         -6.80740370         10.61057932
         -6.79839920         10.18637882
         -6.78939470          9.77368079
         -6.78039020          9.30792954
         -6.77138569          8.79912285
         -6.76238119          8.26271703
         -6.75337669          7.86961573
         -6.74437219          7.38350997
         -6.73536768          6.91191684
         -6.72636318          6.28966837
         -6.71735868          5.52219977
         -6.70835418          5.48673482
         -6.69934967          5.56601013
         -6.69034517          5.66500138
         -6.68134067          5.74064639
         -6.67233617          5.75421551
         -6.66333167          5.62924752
         -6.65432716          5.35664008
         -6.64532266          5.24880770
         -6.63631816          5.22466290
         -6.62731366          5.30465314
         -6.61830915          5.43020960
         -6.60930465          5.59799973
         -6.60030015          5.91503900
         -6.59129565          6.28449671
         -6.58229115          6.53952304
         -6.57328664          6.84084964
         -6.56428214          7.47103410
         -6.55527764          8.34946918
         -6.54627314          9.17770632
         -6.53726863          9.58832454
         -6.52826413          9.01583046
         -6.51925963          8.54973280
         -6.51025513          7.99876950
         -6.50125063          6.78790509
         -6.49224612          5.77844408
         -6.48324162          6.07687216
         -6.47423712          6.56975011
         -6.46523262          7.53367961
         -6.45622811          6.98085305
         -6.44722361          7.40732841
         -6.43821911          8.78415412
         -6.42921461          8.58177508
         -6.42021011          8.82228191
         -6.41120560          9.75590559
         -6.40220110         10.40037592
         -6.39319660         10.61426072
         -6.38419210         10.54761131
         -6.37518759         10.40242291
         -6.36618309          9.43698179
         -6.35717859          8.91756823
         -6.34817409          8.43903961
         -6.33916958          9.71066489
         -6.33016508          7.88316763
         -6.32116058          6.55402664
         -6.31215608          5.61458963
         -6.30315158          5.23457612
         -6.29414707          4.92062900
         -6.28514257          4.81513022
         -6.27613807          4.74272495
         -6.26713357          4.74560441
         -6.25812906          4.96338867
         -6.24912456          5.22977727
         -6.24012006          5.49557569
         -6.23111556          5.69585610
         -6.22211106          5.95131793
         -6.21310655          6.17265861
         -6.20410205          6.17965850
         -6.19509755          5.91161022
         -6.18609305          5.28842162
         -6.17708854          4.80024391
         -6.16808404          4.46044429
         -6.15907954          4.19604711
         -6.15007504          3.97230787
         -6.14107054          3.83190899
         -6.13206603          3.70824790
         -6.12306153          3.57542581
         -6.11405703          3.43929369
         -6.10505253          3.31044007
         -6.09604802          3.17254747
         -6.08704352          3.03003407
         -6.07803902          2.86893593
         -6.06903452          2.75320516
         -6.06003002          2.65330268
         -6.05102551          2.57454863
         -6.04202101          2.51768064
         -6.03301651          2.48123939
         -6.02401201          2.46662118
         -6.01500750          2.45204652
         -6.00600300          2.40748814
         -5.99699850          2.36286608
         -5.98799400          2.33910626
         -5.97898949          2.33447646
         -5.96998499          2.34187454
         -5.96098049          2.36093587
         -5.95197599          2.39266966
         -5.94297149          2.28250844
         -5.93396698          1.98981944
         -5.92496248          1.67939661
         -5.91595798          1.49051668
         -5.90695348          1.46034232
         -5.89794897          1.44336914
         -5.88894447          1.41055916
         -5.87993997          1.36016798
         -5.87093547          1.29708323
         -5.86193097          1.23046616
         -5.85292646          1.17161358
         -5.84392196          1.13103844
         -5.83491746          1.10924182
         -5.82591296          1.10512251
         -5.81690845          1.10508430
         -5.80790395          1.10507838
         -5.79889945          1.10438867
         -5.78989495          1.10307935
         -5.78089045          1.10164848
         -5.77188594          1.09945841
         -5.76288144          1.09719253
         -5.75387694          1.09609422
         -5.74487244          1.09512427
         -5.73586793          1.09412660
         -5.72686343          1.09328548
         -5.71785893          1.09245271
         -5.70885443          1.09155776
         -5.69984992          1.09056409
         -5.69084542          1.08922105
         -5.68184092          1.08735481
         -5.67283642          1.08504508
         -5.66383192          1.08224484
         -5.65482741          1.07907520
         -5.64582291          1.07410618
         -5.63681841          1.06660102
         -5.62781391          1.05813337
         -5.61880940          1.09351738
         -5.60980490          1.08635939
         -5.60080040          1.06112030
         -5.59179590          1.04633811
         -5.58279140          1.03207502
         -5.57378689          1.02417499
         -5.56478239          1.02042350
         -5.55577789          1.01850603
         -5.54677339          1.01993158
         -5.53776888          1.01741907
         -5.52876438          1.01571891
         -5.51975988          1.01335313
         -5.51075538          1.01075892
         -5.50175088          1.00814850
         -5.49274637          1.00520282
         -5.48374187          0.99361528
         -5.47473737          0.95591276
         -5.46573287          0.95444919
         -5.45672836          0.95324073
         -5.44772386          0.95220359
         -5.43871936          0.95125710
         -5.42971486          0.95044547
         -5.42071036          0.94976909
         -5.41170585          0.94922272
         -5.40270135          0.94879103
         -5.39369685          0.94847304
         -5.38469235          0.94826875
         -5.37568784          0.94817838
         -5.36668334          0.94821654
         -5.35767884          0.94839202
         -5.34867434          0.94870482
         -5.33966983          0.94915500
         -5.33066533          0.94986209
         -5.32166083          0.95093055
         -5.31265633          0.95212907
         -5.30365183          0.95332752
         -5.29464732          0.95452591
         -5.28564282          0.95572423
         -5.27663832          0.95899122
         -5.26763382          0.98858978
         -5.25862931          1.03945540
         -5.24962481          1.10169073
         -5.24062031          1.15626700
         -5.23161581          1.20845618
         -5.22261131          1.25902984
         -5.21360680          1.30768093
         -5.20460230          1.35701837
         -5.19559780          1.39453874
         -5.18659330          1.41673541
         -5.17758879          1.42337056
         -5.16858429          1.41659993
         -5.15957979          1.40731345
         -5.15057529          1.40991558
         -5.14157079          1.42253375
         -5.13256628          1.45492185
         -5.12356178          1.50887694
         -5.11455728          1.57830860
         -5.10555278          1.66991083
         -5.09654827          1.66062016
         -5.08754377          1.62430315
         -5.07853927          1.56711216
         -5.06953477          1.56345276
         -5.06053027          1.55976233
         -5.05152576          1.56072622
         -5.04252126          1.56431530
         -5.03351676          1.56734429
         -5.02451226          1.57000699
         -5.01550775          1.57336055
         -5.00650325          1.57790971
         -4.99749875          1.58548644
         -4.98849425          1.60097357
         -4.97948974          1.62055076
         -4.97048524          1.68953462
         -4.96148074          1.74723014
         -4.95247624          1.82568472
         -4.94347174          1.97835351
         -4.93446723          2.13467005
         -4.92546273          2.13984272
         -4.91645823          2.09147483
         -4.90745373          1.99560811
         -4.89844922          1.88574981
         -4.88944472          1.78819819
         -4.88044022          1.68501404
         -4.87143572          1.59793389
         -4.86243122          1.42966578
         -4.85342671          1.32968927
         -4.84442221          1.27310608
         -4.83541771          1.21563124
         -4.82641321          1.15916062
         -4.81740870          1.16247257
         -4.80840420          1.15543667
         -4.79939970          1.13704764
         -4.79039520          1.11097271
         -4.78139070          1.08511367
         -4.77238619          1.05908294
         -4.76338169          1.03290723
         -4.75437719          1.01029183
         -4.74537269          0.99303554
         -4.73636818          0.97578440
         -4.72736368          0.94784184
         -4.71835918          0.91008628
         -4.70935468          0.87730077
         -4.70035018          0.86615844
         -4.69134567          0.85193893
         -4.68234117          0.87469301
         -4.67333667          0.93093813
         -4.66433217          0.90747963
         -4.65532766          0.89723187
         -4.64632316          0.91177908
         -4.63731866          0.91821815
         -4.62831416          0.92709314
         -4.61930965          0.95044387
         -4.61030515          0.98878063
         -4.60130065          1.03311392
         -4.59229615          1.06667207
         -4.58329165          1.11712636
         -4.57428714          1.19845675
         -4.56528264          1.30981155
         -4.55627814          1.37362918
         -4.54727364          1.38235171
         -4.53826913          1.34235194
         -4.52926463          1.23820492
         -4.52026013          1.19292822
         -4.51125563          1.16934759
         -4.50225113          1.15022414
         -4.49324662          1.13597559
         -4.48424212          1.13480949
         -4.47523762          1.13247889
         -4.46623312          1.11884421
         -4.45722861          1.17074715
         -4.44822411          1.09273592
         -4.43921961          1.04683246
         -4.43021511          1.05636489
         -4.42121061          1.07229978
         -4.41220610          1.08869133
         -4.40320160          1.10524954
         -4.39419710          1.12228340
         -4.38519260          1.14014974
         -4.37618809          1.15934501
         -4.36718359          1.17986015
         -4.35817909          1.20170040
         -4.34917459          1.22481776
         -4.34017009          1.24877102
         -4.33116558          1.27340198
         -4.32216108          1.29864631
         -4.31315658          1.32440707
         -4.30415208          1.35122641
         -4.29514757          1.37976511
         -4.28614307          1.41006158
         -4.27713857          1.44189304
         -4.26813407          1.47524011
         -4.25912956          1.51022440
         -4.25012506          1.54709058
         -4.24112056          1.58573014
         -4.23211606          1.62593356
         -4.22311156          1.66749232
         -4.21410705          1.71100404
         -4.20510255          1.75658073
         -4.19609805          1.80431263
         -4.18709355          1.85515591
         -4.17808904          1.91126467
         -4.16908454          1.97437046
         -4.16008004          2.05796754
         -4.15107554          2.15963833
         -4.14207104          2.27936172
         -4.13306653          2.40723359
         -4.12406203          2.53059246
         -4.11505753          2.64392233
         -4.10605303          2.76188624
         -4.09704852          2.87515597
         -4.08804402          2.93919789
         -4.07903952          2.99885851
         -4.07003502          3.05846026
         -4.06103052          3.08083742
         -4.05202601          3.07150033
         -4.04302151          3.06194583
         -4.03401701          3.04113413
         -4.02501251          2.98971962
         -4.01600800          2.96797538
         -4.00700350          2.92337697
         -3.99799900          2.88858005
         -3.98899450          2.79934128
         -3.97998999          2.73081046
         -3.97098549          2.68961379
         -3.96198099          2.61832115
         -3.95297649          2.52641635
         -3.94397199          2.43565593
         -3.93496748          2.31853137
         -3.92596298          2.25100911
         -3.91695848          2.18328525
         -3.90795398          2.11420156
         -3.89894947          2.04420439
         -3.88994497          1.97556514
         -3.88094047          1.91067073
         -3.87193597          1.84767098
         -3.86293147          1.80227954
         -3.85392696          1.76629185
         -3.84492246          1.74526483
         -3.83591796          1.73103919
         -3.82691346          1.71923045
         -3.81790895          1.70941452
         -3.80890445          1.70245333
         -3.79989995          1.69562828
         -3.79089545          1.68929262
         -3.78189095          1.68227313
         -3.77288644          1.66009363
         -3.76388194          1.58923794
         -3.75487744          1.60416255
         -3.74587294          1.63036825
         -3.73686843          1.61964123
         -3.72786393          1.61279089
         -3.71885943          1.60906593
         -3.70985493          1.60812470
         -3.70085043          1.61035723
         -3.69184592          1.61688130
         -3.68284142          1.63028053
         -3.67383692          1.65675022
         -3.66483242          1.68528820
         -3.65582791          1.68418291
         -3.64682341          1.67464692
         -3.63781891          1.66037264
         -3.62881441          1.65110649
         -3.61980990          1.64659151
         -3.61080540          1.65682298
         -3.60180090          1.65718367
         -3.59279640          1.66870916
         -3.58379190          1.68430503
         -3.57478739          1.70037426
         -3.56578289          1.71963366
         -3.55677839          1.74649083
         -3.54777389          1.77659158
         -3.53876938          1.80083427
         -3.52976488          1.83861984
         -3.52076038          1.88056254
         -3.51175588          1.92226929
         -3.50275138          1.96402286
         -3.49374687          2.01176772
         -3.48474237          2.04989228
         -3.47573787          2.08669782
         -3.46673337          2.11862917
         -3.45772886          2.15270947
         -3.44872436          2.19134710
         -3.43971986          2.22661220
         -3.43071536          2.25769635
         -3.42171086          2.27633803
         -3.41270635          2.27972895
         -3.40370185          2.27200261
         -3.39469735          2.27521446
         -3.38569285          2.25571464
         -3.37668834          2.26556979
         -3.36768384          2.26033927
         -3.35867934          2.20587055
         -3.34967484          2.12939042
         -3.34067034          1.98602395
         -3.33166583          1.88304678
         -3.32266133          1.83740129
         -3.31365683          1.83630823
         -3.30465233          1.84947467
         -3.29564782          1.86456857
         -3.28664332          1.88183897
         -3.27763882          1.90354177
         -3.26863432          1.93091361
         -3.25962981          1.95924635
         -3.25062531          1.99051877
         -3.24162081          2.02719748
         -3.23261631          2.06980755
         -3.22361181          2.11778584
         -3.21460730          2.17066483
         -3.20560280          2.22538815
         -3.19659830          2.28147261
         -3.18759380          2.34744530
         -3.17858929          2.42865210
         -3.16958479          2.53413992
         -3.16058029          2.67814862
         -3.15157579          2.85191632
         -3.14257129          3.06532584
         -3.13356678          3.33249462
         -3.12456228          3.72368449
         -3.11555778          3.94294020
         -3.10655328          4.36832632
         -3.09754877          4.70476871
         -3.08854427          4.99028514
         -3.07953977          5.25646619
         -3.07053527          5.28547101
         -3.06153077          5.10639132
         -3.05252626          4.93479689
         -3.04352176          4.79329512
         -3.03451726          4.71001068
         -3.02551276          4.70879030
         -3.01650825          4.44169040
         -3.00750375          4.16406721
         -2.99849925          3.93303055
         -2.98949475          3.69660380
         -2.98049025          3.43179777
         -2.97148574          3.14915610
         -2.96248124          2.84712275
         -2.95347674          2.50506225
         -2.94447224          2.23555097
         -2.93546773          2.05942229
         -2.92646323          1.95895151
         -2.91745873          1.91304239
         -2.90845423          1.88764181
         -2.89944972          1.87528638
         -2.89044522          1.87791923
         -2.88144072          1.90422760
         -2.87243622          1.96456760
         -2.86343172          2.04646146
         -2.85442721          2.12372295
         -2.84542271          2.27663351
         -2.83641821          2.26684823
         -2.82741371          2.15288962
         -2.81840920          2.03292016
         -2.80940470          1.90921626
         -2.80040020          1.78756500
         -2.79139570          1.61918163
         -2.78239120          1.44785075
         -2.77338669          1.30248750
         -2.76438219          1.19573104
         -2.75537769          1.12837711
         -2.74637319          1.09313748
         -2.73736868          1.06207417
         -2.72836418          1.03107035
         -2.71935968          0.99864149
         -2.71035518          0.96665400
         -2.70135068          0.93159196
         -2.69234617          0.89194851
         -2.68334167          0.85097889
         -2.67433717          0.81018489
         -2.66533267          0.77025585
         -2.65632816          0.73241404
         -2.64732366          0.68925396
         -2.63831916          0.64079720
         -2.62931466          0.58739448
         -2.62031016          0.53054485
         -2.61130565          0.45802983
         -2.60230115          0.39255618
         -2.59329665          0.34358077
         -2.58429215          0.31011065
         -2.57528764          0.28436264
         -2.56628314          0.28106276
         -2.55727864          0.28187442
         -2.54827414          0.28297759
         -2.53926963          0.28435965
         -2.53026513          0.28595452
         -2.52126063          0.28769929
         -2.51225613          0.28959197
         -2.50325163          0.29163008
         -2.49424712          0.29376486
         -2.48524262          0.29597739
         -2.47623812          0.29830184
         -2.46723362          0.30067539
         -2.45822911          0.30306826
         -2.44922461          0.30548045
         -2.44022011          0.30791310
         -2.43121561          0.31038635
         -2.42221111          0.31291107
         -2.41320660          0.31547809
         -2.40420210          0.31808687
         -2.39519760          0.32073835
         -2.38619310          0.32343254
         -2.37718859          0.32616943
         -2.36818409          0.32894840
         -2.35917959          0.33177129
         -2.35017509          0.33464048
         -2.34117059          0.33755599
         -2.33216608          0.34052292
         -2.32316158          0.34354429
         -2.31415708          0.34641294
         -2.30515258          0.34889425
         -2.29614807          0.35142211
         -2.28714357          0.35399617
         -2.27813907          0.35661443
         -2.26913457          0.35927656
         -2.26013007          0.36198130
         -2.25112556          0.36470924
         -2.24212106          0.36745804
         -2.23311656          0.37023466
         -2.22411206          0.37303952
         -2.21510755          0.37586688
         -2.20610305          0.37870889
         -2.19709855          0.38155638
         -2.18809405          0.38441036
         -2.17908954          0.38728646
         -2.17008504          0.39018713
         -2.16108054          0.39311239
         -2.15207604          0.39606221
         -2.14307154          0.39903661
         -2.13406703          0.40203447
         -2.12506253          0.40504910
         -2.11605803          0.40807942
         -2.10705353          0.41112541
         -2.09804902          0.41418709
         -2.08904452          0.41726464
         -2.08004002          0.42037767
         -2.07103552          0.42360209
         -2.06203102          0.42684255
         -2.05302651          0.43009903
         -2.04402201          0.43337155
         -2.03501751          0.43666955
         -2.02601301          0.44000379
         -2.01700850          0.44337485
         -2.00800400          0.44678276
         -1.99899950          0.45022746
         -1.98999500          0.45370662
         -1.98099050          0.45723711
         -1.97198599          0.46084434
         -1.96298149          0.46452831
         -1.95397699          0.46828896
         -1.94497249          0.47212179
         -1.93596798          0.47602444
         -1.92696348          0.47998070
         -1.91795898          0.48397899
         -1.90895448          0.48801828
         -1.89994997          0.49209306
         -1.89094547          0.49620136
         -1.88194097          0.50034353
         -1.87293647          0.50452642
         -1.86393197          0.50875089
         -1.85492746          0.51301638
         -1.84592296          0.51732191
         -1.83691846          0.52166718
         -1.82791396          0.52605218
         -1.81890945          0.53047638
         -1.80990495          0.53493772
         -1.80090045          0.53942792
         -1.79189595          0.54394917
         -1.78289145          0.54850700
         -1.77388694          0.55311379
         -1.76488244          0.55777287
         -1.75587794          0.56248562
         -1.74687344          0.56725752
         -1.73786893          0.57209999
         -1.72886443          0.57711018
         -1.71985993          0.58227861
         -1.71085543          0.58756348
         -1.70185093          0.59296479
         -1.69284642          0.59848254
         -1.68384192          0.60411673
         -1.67483742          0.60986736
         -1.66583292          0.61572830
         -1.65682841          0.62164326
         -1.64782391          0.62760471
         -1.63881941          0.63363037
         -1.62981491          0.63971647
         -1.62081041          0.64584532
         -1.61180590          0.65198724
         -1.60280140          0.65813915
         -1.59379690          0.66432398
         -1.58479240          0.67100503
         -1.57578789          0.67806596
         -1.56678339          0.68536648
         -1.55777889          0.69290633
         -1.54877439          0.70067883
         -1.53976988          0.70869201
         -1.53076538          0.71693461
         -1.52176088          0.72537247
         -1.51275638          0.73403260
         -1.50375188          0.74291199
         -1.49474737          0.75233069
         -1.48574287          0.76212199
         -1.47673837          0.77193085
         -1.46773387          0.78175726
         -1.45872936          0.79162376
         -1.44972486          0.80167615
         -1.44072036          0.81290949
         -1.43171586          0.82461388
         -1.42271136          0.83718095
         -1.41370685          0.85385623
         -1.40470235          0.87312894
         -1.39569785          0.89429778
         -1.38669335          0.91782259
         -1.37768884          0.94401809
         -1.36868434          0.97202683
         -1.35967984          1.00005927
         -1.35067534          1.02923176
         -1.34167084          1.06001058
         -1.33266633          1.09330173
         -1.32366183          1.12997317
         -1.31465733          1.16994625
         -1.30565283          1.21325844
         -1.29664832          1.26089163
         -1.28764382          1.31300439
         -1.27863932          1.36498899
         -1.26963482          1.41498924
         -1.26063032          1.46319157
         -1.25162581          1.50989386
         -1.24262131          1.55342500
         -1.23361681          1.57675238
         -1.22461231          1.59053046
         -1.21560780          1.60158351
         -1.20660330          1.60895493
         -1.19759880          1.61426308
         -1.18859430          1.62044988
         -1.17958979          1.62962966
         -1.17058529          1.64609224
         -1.16158079          1.67060337
         -1.15257629          1.70047876
         -1.14357179          1.73297356
         -1.13456728          1.77076257
         -1.12556278          1.81449137
         -1.11655828          1.86426473
         -1.10755378          1.92050109
         -1.09854927          1.96456070
         -1.08954477          1.99589049
         -1.08054027          2.01490433
         -1.07153577          2.02060250
         -1.06253127          2.01250936
         -1.05352676          2.00351190
         -1.04452226          1.99494680
         -1.03551776          1.99510025
         -1.02651326          2.00723442
         -1.01750875          2.03086306
         -1.00850425          2.04476088
         -0.99949975          2.02641268
         -0.99049525          1.99619179
         -0.98149075          1.96809729
         -0.97248624          1.95095358
         -0.96348174          1.89634294
         -0.95447724          1.71908834
         -0.94547274          1.68626797
         -0.93646823          1.66301946
         -0.92746373          1.63436250
         -0.91845923          1.60295811
         -0.90945473          1.57253028
         -0.90045023          1.54176637
         -0.89144572          1.51159473
         -0.88244122          1.48389277
         -0.87343672          1.46568279
         -0.86443222          1.45094916
         -0.85542771          1.43591652
         -0.84642321          1.42063625
         -0.83741871          1.40478882
         -0.82841421          1.38769262
         -0.81940970          1.36965955
         -0.81040520          1.35154634
         -0.80140070          1.33433359
         -0.79239620          1.31879069
         -0.78339170          1.30510489
         -0.77438719          1.29379608
         -0.76538269          1.28431457
         -0.75637819          1.27433359
         -0.74737369          1.26378032
         -0.73836918          1.25415507
         -0.72936468          1.24406589
         -0.72036018          1.23320725
         -0.71135568          1.22209608
         -0.70235118          1.21097865
         -0.69334667          1.20025763
         -0.68434217          1.19052966
         -0.67533767          1.18148690
         -0.66633317          1.17274657
         -0.65732866          1.16532521
         -0.64832416          1.15816889
         -0.63931966          1.15223961
         -0.63031516          1.14747689
         -0.62131066          1.14370454
         -0.61230615          1.12903223
         -0.60330165          1.09533737
         -0.59429715          1.06433204
         -0.58529265          1.04121941
         -0.57628814          1.02519154
         -0.56728364          1.00951210
         -0.55827914          0.99539156
         -0.54927464          0.98247706
         -0.54027014          0.97029624
         -0.53126563          0.95883630
         -0.52226113          0.94798036
         -0.51325663          0.93766549
         -0.50425213          0.92805360
         -0.49524762          0.91934390
         -0.48624312          0.91173157
         -0.47723862          0.90452012
         -0.46823412          0.89599699
         -0.45922961          0.88625568
         -0.45022511          0.87728723
         -0.44122061          0.86843205
         -0.43221611          0.85978380
         -0.42321161          0.85185830
         -0.41420710          0.84466386
         -0.40520260          0.83823666
         -0.39619810          0.83242578
         -0.38719360          0.82721171
         -0.37818909          0.82259445
         -0.36918459          0.81857505
         -0.36018009          0.81510977
         -0.35117559          0.81135998
         -0.34217109          0.80713207
         -0.33316658          0.80339137
         -0.32416208          0.80437958
         -0.31515758          0.80799129
         -0.30615308          0.80758292
         -0.29714857          0.80652512
         -0.28814407          0.80508115
         -0.27913957          0.80382847
         -0.27013507          0.80370809
         -0.26113057          0.80504148
         -0.25212606          0.80734512
         -0.24312156          0.80936920
         -0.23411706          0.80889329
         -0.22511256          0.80970179
